date;type;value
2021-12-05 06:30:00;waterTemp;5.0666647
2021-12-05 06:45:00;waterTemp;5.0256429
2021-12-05 07:00:00;waterTemp;5.0
2021-12-05 07:15:00;waterTemp;5.0
2021-12-05 07:30:00;waterTemp;5.0
2021-12-05 07:45:00;waterTemp;5.0
2021-12-05 08:00:00;waterTemp;5.0721884
2021-12-05 08:15:00;waterTemp;6.1389451
2021-12-05 08:30:00;waterTemp;6.1999998
2021-12-05 08:45:00;waterTemp;6.1999998
2021-12-05 09:00:00;waterTemp;6.1999998
2021-12-05 09:15:00;waterTemp;6.1999998
2021-12-05 09:30:00;waterTemp;6.1999998
2021-12-05 09:45:00;waterTemp;6.1999998
2021-12-05 10:00:00;waterTemp;6.2044468
2021-12-05 10:15:00;waterTemp;6.2622938
2021-12-05 10:30:00;waterTemp;6.2666745
2021-12-05 10:45:00;waterTemp;6.2666731
2021-12-05 11:00:00;waterTemp;6.2294254
2021-12-05 11:15:00;waterTemp;6.0601506
2021-12-05 11:30:00;waterTemp;5.8601737
2021-12-05 11:45:00;waterTemp;5.6967645
2021-12-05 12:00:00;waterTemp;5.6333385
2021-12-05 12:15:00;waterTemp;5.5641661
2021-12-05 12:30:00;waterTemp;5.5
2021-12-05 12:45:00;waterTemp;5.4978623
2021-12-05 13:00:00;waterTemp;5.4857845
2021-12-05 13:15:00;waterTemp;6.3000002
2021-12-05 13:30:00;waterTemp;6.3000002
2021-12-05 13:45:00;waterTemp;6.3000002
2021-12-05 14:00:00;waterTemp;6.3000002
2021-12-05 14:15:00;waterTemp;6.3000002
2021-12-05 14:30:00;waterTemp;6.2960892
2021-12-05 14:45:00;waterTemp;6.3039107
2021-12-05 15:00:00;waterTemp;6.3333368
2021-12-05 15:15:00;waterTemp;6.3333383
2021-12-05 15:30:00;waterTemp;6.3335238
2021-12-05 15:45:00;waterTemp;6.3663645
2021-12-05 16:00:00;waterTemp;6.3337502
2021-12-05 16:15:00;waterTemp;6.3667784
2021-12-05 16:30:00;waterTemp;6.3667469
2021-12-05 16:45:00;waterTemp;6.3654747
2021-12-05 17:00:00;waterTemp;6.3345366
2021-12-05 17:15:00;waterTemp;6.1038237
2021-12-05 17:30:00;waterTemp;5.9041548
2021-12-05 17:45:00;waterTemp;5.7356248
2021-12-05 18:00:00;waterTemp;5.6356344
2021-12-05 18:15:00;waterTemp;5.535645
2021-12-05 18:30:00;waterTemp;5.3713117
2021-12-05 18:45:00;waterTemp;5.2694798
2021-12-05 19:00:00;waterTemp;5.1366644
2021-12-05 19:15:00;waterTemp;5.0367351
2021-12-05 19:30:00;waterTemp;4.7769008
2021-12-05 19:45:00;waterTemp;4.6999998
2021-12-05 20:00:00;waterTemp;4.6367669
2021-12-05 20:15:00;waterTemp;4.5999999
2021-12-05 20:30:00;waterTemp;4.5999999
2021-12-05 20:45:00;waterTemp;4.6288047
2021-12-05 21:00:00;waterTemp;4.6999998
2021-12-05 21:15:00;waterTemp;4.7621183
2021-12-05 21:30:00;waterTemp;4.8000002
2021-12-05 21:45:00;waterTemp;4.8000002
2021-12-05 22:00:00;waterTemp;4.9220452
2021-12-05 22:15:00;waterTemp;4.9333282
2021-12-05 22:30:00;waterTemp;5.0
2021-12-05 22:45:00;waterTemp;5.0
2021-12-05 23:00:00;waterTemp;5.0
2021-12-05 23:15:00;waterTemp;4.9333291
2021-12-05 23:30:00;waterTemp;4.9333224
2021-12-05 23:45:00;waterTemp;4.9333429
2021-12-06 00:00:00;waterTemp;4.8135409
2021-12-06 00:15:00;waterTemp;4.8000002
2021-12-06 00:30:00;waterTemp;4.8000002
2021-12-06 00:45:00;waterTemp;4.8000002
2021-12-06 01:00:00;waterTemp;4.7666631
2021-12-06 01:15:00;waterTemp;4.7333302
2021-12-06 01:30:00;waterTemp;4.7745471
2021-12-06 01:45:00;waterTemp;4.7919331
2021-12-06 02:00:00;waterTemp;4.7665095
2021-12-06 02:15:00;waterTemp;4.7665577
2021-12-06 02:30:00;waterTemp;4.77564
2021-12-05 02:45:00;airTemp;7.1999998
2021-12-05 03:00:00;airTemp;7.2443628
2021-12-05 03:15:00;airTemp;7.3000002
2021-12-05 03:30:00;airTemp;7.3000002
2021-12-05 03:45:00;airTemp;7.3432703
2021-12-05 04:00:00;airTemp;7.3234243
2021-12-05 04:15:00;airTemp;7.3333368
2021-12-05 04:30:00;airTemp;7.3000002
2021-12-05 04:45:00;airTemp;7.3000002
2021-12-05 05:00:00;airTemp;7.3000002
2021-12-05 05:15:00;airTemp;7.3333359
2021-12-05 05:30:00;airTemp;7.3000002
2021-12-05 05:45:00;airTemp;7.3000002
2021-12-05 06:00:00;airTemp;7.2586412
2021-12-05 06:15:00;airTemp;7.1999998
2021-12-05 06:30:00;airTemp;7.1666641
2021-12-05 06:45:00;airTemp;7.1999998
2021-12-05 07:00:00;airTemp;7.1923194
2021-12-05 07:15:00;airTemp;7.1666765
2021-12-05 07:30:00;airTemp;7.0999999
2021-12-05 07:45:00;airTemp;7.0600801
2021-12-05 08:00:00;airTemp;7.0333405
2021-12-05 08:15:00;airTemp;7.0056143
2021-12-05 08:30:00;airTemp;7.144371
2021-12-05 08:45:00;airTemp;7.3443084
2021-12-05 09:00:00;airTemp;7.5388098
2021-12-05 09:15:00;airTemp;7.6388016
2021-12-05 09:30:00;airTemp;7.705461
2021-12-05 09:45:00;airTemp;7.8000002
2021-12-05 10:00:00;airTemp;7.8000002
2021-12-05 10:15:00;airTemp;7.8377123
2021-12-05 10:30:00;airTemp;7.9000001
2021-12-05 10:45:00;airTemp;7.9000001
2021-12-05 11:00:00;airTemp;7.9372544
2021-12-05 11:15:00;airTemp;8.0366011
2021-12-05 11:30:00;airTemp;8.0634117
2021-12-05 11:45:00;airTemp;8.0
2021-12-05 12:00:00;airTemp;8.0
2021-12-05 12:15:00;airTemp;8.035841
2021-12-05 12:30:00;airTemp;8.2043171
2021-12-05 12:45:00;airTemp;8.3354797
2021-12-05 13:00:00;airTemp;8.4666758
2021-12-05 13:15:00;airTemp;8.4687939
2021-12-05 13:30:00;airTemp;8.534483
2021-12-05 13:45:00;airTemp;8.6000004
2021-12-05 14:00:00;airTemp;8.6010303
2021-12-05 14:15:00;airTemp;8.6999998
2021-12-05 14:30:00;airTemp;8.626442
2021-12-05 14:45:00;airTemp;8.572607
2021-12-05 15:00:00;airTemp;8.5
2021-12-05 15:15:00;airTemp;8.4001789
2021-12-05 15:30:00;airTemp;8.3000002
2021-12-05 15:45:00;airTemp;8.2337303
2021-12-05 16:00:00;airTemp;8.1676455
2021-12-05 16:15:00;airTemp;8.0677586
2021-12-05 16:30:00;airTemp;7.9678435
2021-12-05 16:45:00;airTemp;7.9333367
2021-12-05 17:00:00;airTemp;7.9000001
2021-12-05 17:15:00;airTemp;7.9000001
2021-12-05 17:30:00;airTemp;7.8018928
2021-12-05 17:45:00;airTemp;7.7045732
2021-12-05 18:00:00;airTemp;7.5689635
2021-12-05 18:15:00;airTemp;7.4356384
2021-12-05 18:30:00;airTemp;7.3356476
2021-12-05 18:45:00;airTemp;7.3000002
2021-12-05 19:00:00;airTemp;7.236659
2021-12-05 19:15:00;airTemp;7.0700378
2021-12-05 19:30:00;airTemp;6.9734793
2021-12-05 19:45:00;airTemp;6.9333382
2021-12-05 20:00:00;airTemp;6.83676
2021-12-05 20:15:00;airTemp;6.737741
2021-12-05 20:30:00;airTemp;6.6999998
2021-12-05 20:45:00;airTemp;6.6666641
2021-12-05 21:00:00;airTemp;6.6999998
2021-12-05 21:15:00;airTemp;6.7621255
2021-12-05 21:30:00;airTemp;6.8000002
2021-12-05 21:45:00;airTemp;6.8000002
2021-12-05 22:00:00;airTemp;6.8610291
2021-12-05 22:15:00;airTemp;6.9000001
2021-12-05 22:30:00;airTemp;6.9333558
2021-12-05 22:45:00;airTemp;6.9000001
2021-12-05 23:00:00;airTemp;6.9599371
2021-12-05 23:15:00;airTemp;6.9067359
2021-12-05 23:30:00;airTemp;6.9333353
2021-12-05 23:45:00;airTemp;6.9599104
2021-12-06 00:00:00;airTemp;6.9141068
2021-12-06 00:15:00;airTemp;6.8668299
2021-12-06 00:30:00;airTemp;6.8589249
2021-12-06 00:45:00;airTemp;6.7822571
2021-12-06 01:00:00;airTemp;6.7333374
2021-12-06 01:15:00;airTemp;6.6999998
2021-12-06 01:30:00;airTemp;6.733336
2021-12-06 01:45:00;airTemp;6.6999998
2021-12-06 02:00:00;airTemp;6.6999998
2021-12-06 02:15:00;airTemp;6.7333374
2021-12-06 02:30:00;airTemp;6.7333398
2021-12-06 02:45:00;waterTemp;4.7666698
2021-12-06 03:00:00;waterTemp;4.7910132
2021-12-06 03:15:00;waterTemp;4.8000002
2021-12-06 03:30:00;waterTemp;4.7767506
2021-12-06 03:45:00;waterTemp;4.7666731
2021-12-06 04:00:00;waterTemp;4.7899027
2021-12-06 04:15:00;waterTemp;4.8000002
2021-12-06 04:30:00;waterTemp;4.8000002
2021-12-06 04:45:00;waterTemp;4.8000002
2021-12-06 05:00:00;waterTemp;4.7778807
2021-12-06 05:15:00;waterTemp;4.767499
2021-12-06 05:30:00;waterTemp;4.6999998
2021-12-06 05:45:00;waterTemp;4.6456246
2021-12-06 06:00:00;waterTemp;4.5999999
2021-12-06 06:15:00;waterTemp;4.5999999
2021-12-06 06:30:00;waterTemp;4.5129728
2021-12-06 06:45:00;waterTemp;4.5
2021-12-06 07:00:00;waterTemp;4.5
2021-12-06 07:15:00;waterTemp;4.5
2021-12-06 07:30:00;waterTemp;4.5188975
2021-12-06 07:45:00;waterTemp;4.5666647
2021-12-06 08:00:00;waterTemp;4.829999
2021-12-06 08:15:00;waterTemp;6.1042724
2021-12-06 08:30:00;waterTemp;6.1478763
2021-12-06 08:45:00;waterTemp;6.1336393
2021-12-06 09:00:00;waterTemp;6.151597
2021-12-06 09:15:00;waterTemp;6.1666641
2021-12-06 09:30:00;waterTemp;6.1999998
2021-12-06 09:45:00;waterTemp;6.1999998
2021-12-06 10:00:00;waterTemp;6.1999998
2021-12-06 10:15:00;waterTemp;6.1999998
2021-12-06 10:30:00;waterTemp;6.2500334
2021-12-06 10:45:00;waterTemp;6.2666616
2021-12-06 11:00:00;waterTemp;6.3000002
2021-12-06 11:15:00;waterTemp;6.3165641
2021-12-06 11:30:00;waterTemp;6.4497042
2021-12-06 11:45:00;waterTemp;6.5491228
2021-12-06 12:00:00;waterTemp;6.7464638
2021-12-06 12:15:00;waterTemp;6.9488077
2021-12-06 12:30:00;waterTemp;7.1463914
2021-12-06 12:45:00;waterTemp;7.3487844
2021-12-06 13:00:00;waterTemp;7.3707223
2021-12-06 13:15:00;waterTemp;6.4856477
2021-12-06 13:30:00;waterTemp;6.4810181
2021-12-06 13:45:00;waterTemp;6.5
2021-12-06 14:00:00;waterTemp;6.5
2021-12-06 14:15:00;waterTemp;6.5
2021-12-06 14:30:00;waterTemp;6.5
2021-12-06 14:45:00;waterTemp;6.5
2021-12-06 15:00:00;waterTemp;6.5
2021-12-06 15:15:00;waterTemp;6.5
2021-12-06 15:30:00;waterTemp;6.5
2021-12-06 15:45:00;waterTemp;6.4878716
2021-12-06 16:00:00;waterTemp;6.4666748
2021-12-06 16:15:00;waterTemp;6.4787841
2021-12-06 16:30:00;waterTemp;6.5
2021-12-06 16:45:00;waterTemp;6.5
2021-12-06 17:00:00;waterTemp;6.4890099
2021-12-06 17:15:00;waterTemp;6.3465805
2021-12-06 17:30:00;waterTemp;6.1568003
2021-12-06 17:45:00;waterTemp;6.0575151
2021-12-06 18:00:00;waterTemp;6.0
2021-12-06 18:15:00;waterTemp;5.9245214
2021-12-06 18:30:00;waterTemp;5.8578763
2021-12-06 18:45:00;waterTemp;5.7587161
2021-12-06 19:00:00;waterTemp;5.6666636
2021-12-06 19:15:00;waterTemp;5.6256337
2021-12-06 19:30:00;waterTemp;5.525641
2021-12-06 19:45:00;waterTemp;5.5
2021-12-06 20:00:00;waterTemp;5.3924704
2021-12-06 20:15:00;waterTemp;5.3258448
2021-12-06 20:30:00;waterTemp;5.3000002
2021-12-06 20:45:00;waterTemp;5.22785
2021-12-06 21:00:00;waterTemp;5.233335
2021-12-06 21:15:00;waterTemp;5.1999998
2021-12-06 21:30:00;waterTemp;5.2333364
2021-12-06 21:45:00;waterTemp;5.2378826
2021-12-06 22:00:00;waterTemp;5.3000002
2021-12-06 22:15:00;waterTemp;5.3000002
2021-12-06 22:30:00;waterTemp;5.3000002
2021-12-06 22:45:00;waterTemp;5.3000002
2021-12-06 23:00:00;waterTemp;5.3000002
2021-12-06 23:15:00;waterTemp;5.3000002
2021-12-06 23:30:00;waterTemp;5.3000002
2021-12-06 23:45:00;waterTemp;5.3000002
2021-12-07 00:00:00;waterTemp;5.3000002
2021-12-07 00:15:00;waterTemp;5.3000002
2021-12-07 00:30:00;waterTemp;5.3000002
2021-12-07 00:45:00;waterTemp;5.2978544
2021-12-07 01:00:00;waterTemp;5.1999998
2021-12-07 01:15:00;waterTemp;5.1999998
2021-12-06 02:45:00;airTemp;6.7576914
2021-12-06 03:00:00;airTemp;6.8000002
2021-12-06 03:15:00;airTemp;6.8000002
2021-12-06 03:30:00;airTemp;6.8000002
2021-12-06 03:45:00;airTemp;6.8666735
2021-12-06 04:00:00;airTemp;6.8899093
2021-12-06 04:15:00;airTemp;6.8778429
2021-12-06 04:30:00;airTemp;6.8000002
2021-12-06 04:45:00;airTemp;6.8554726
2021-12-06 05:00:00;airTemp;6.8445382
2021-12-06 05:15:00;airTemp;6.778708
2021-12-06 05:30:00;airTemp;6.6787233
2021-12-06 05:45:00;airTemp;6.5456176
2021-12-06 06:00:00;airTemp;6.5333381
2021-12-06 06:15:00;airTemp;6.4796271
2021-12-06 06:30:00;airTemp;6.4536972
2021-12-06 06:45:00;airTemp;6.4666634
2021-12-06 07:00:00;airTemp;6.4134116
2021-12-06 07:15:00;airTemp;6.365777
2021-12-06 07:30:00;airTemp;6.3332257
2021-12-06 07:45:00;airTemp;6.3144364
2021-12-06 08:00:00;airTemp;6.3188157
2021-12-06 08:15:00;airTemp;6.4709511
2021-12-06 08:30:00;airTemp;6.6187921
2021-12-06 08:45:00;airTemp;6.7702398
2021-12-06 09:00:00;airTemp;7.0539918
2021-12-06 09:15:00;airTemp;7.3021574
2021-12-06 09:30:00;airTemp;7.5020738
2021-12-06 09:45:00;airTemp;7.6687174
2021-12-06 10:00:00;airTemp;7.8686953
2021-12-06 10:15:00;airTemp;8.3708096
2021-12-06 10:30:00;airTemp;9.2171497
2021-12-06 10:45:00;airTemp;10.182712
2021-12-06 11:00:00;airTemp;11.04928
2021-12-06 11:15:00;airTemp;11.716202
2021-12-06 11:30:00;airTemp;12.298259
2021-12-06 11:45:00;airTemp;12.796515
2021-12-06 12:00:00;airTemp;13.244136
2021-12-06 12:15:00;airTemp;13.646443
2021-12-06 12:30:00;airTemp;13.864268
2021-12-06 12:45:00;airTemp;14.112206
2021-12-06 13:00:00;airTemp;14.347712
2021-12-06 13:15:00;airTemp;14.242551
2021-12-06 13:30:00;airTemp;13.890274
2021-12-06 13:45:00;airTemp;13.558772
2021-12-06 14:00:00;airTemp;13.260196
2021-12-06 14:15:00;airTemp;12.960223
2021-12-06 14:30:00;airTemp;12.740172
2021-12-06 14:45:00;airTemp;12.493618
2021-12-06 15:00:00;airTemp;12.071652
2021-12-06 15:15:00;airTemp;11.618038
2021-12-06 15:30:00;airTemp;11.251411
2021-12-06 15:45:00;airTemp;10.942393
2021-12-06 16:00:00;airTemp;10.584819
2021-12-06 16:15:00;airTemp;10.264551
2021-12-06 16:30:00;airTemp;10.02228
2021-12-06 16:45:00;airTemp;9.8335476
2021-12-06 17:00:00;airTemp;9.5779972
2021-12-06 17:15:00;airTemp;9.4465685
2021-12-06 17:30:00;airTemp;9.256793
2021-12-06 17:45:00;airTemp;9.1150131
2021-12-06 18:00:00;airTemp;8.9245062
2021-12-06 18:15:00;airTemp;8.8157053
2021-12-06 18:30:00;airTemp;8.6578693
2021-12-06 18:45:00;airTemp;8.5507574
2021-12-06 19:00:00;airTemp;8.3999996
2021-12-06 19:15:00;airTemp;8.3589649
2021-12-06 19:30:00;airTemp;8.3000002
2021-12-06 19:45:00;airTemp;8.3000002
2021-12-06 20:00:00;airTemp;8.2333212
2021-12-06 20:15:00;airTemp;8.2258387
2021-12-06 20:30:00;airTemp;8.1999998
2021-12-06 20:45:00;airTemp;8.1999998
2021-12-06 21:00:00;airTemp;8.1666603
2021-12-06 21:15:00;airTemp;8.1612072
2021-12-06 21:30:00;airTemp;8.1666727
2021-12-06 21:45:00;airTemp;8.1340504
2021-12-06 22:00:00;airTemp;8.1000004
2021-12-06 22:15:00;airTemp;8.1000004
2021-12-06 22:30:00;airTemp;8.133337
2021-12-06 22:45:00;airTemp;8.1000004
2021-12-06 23:00:00;airTemp;8.1000004
2021-12-06 23:15:00;airTemp;8.1000004
2021-12-06 23:30:00;airTemp;8.1000004
2021-12-06 23:45:00;airTemp;8.1699238
2021-12-07 00:00:00;airTemp;8.1634264
2021-12-07 00:15:00;airTemp;8.0270109
2021-12-07 00:30:00;airTemp;7.8619642
2021-12-07 00:45:00;airTemp;7.6978478
2021-12-07 01:00:00;airTemp;7.5999999
2021-12-07 01:15:00;airTemp;7.5999999
2021-12-07 12:45:00;waterTemp;6.5
2021-12-07 13:00:00;waterTemp;6.5
2021-12-07 13:15:00;waterTemp;6.4756556
2021-12-07 13:30:00;waterTemp;6.4568429
2021-12-07 13:45:00;waterTemp;6.5
2021-12-07 14:00:00;waterTemp;6.5
2021-12-07 14:15:00;waterTemp;6.5
2021-12-07 14:30:00;waterTemp;6.5
2021-12-07 14:45:00;waterTemp;6.5
2021-12-07 15:00:00;waterTemp;6.5
2021-12-07 15:15:00;waterTemp;6.5
2021-12-07 15:30:00;waterTemp;6.5
2021-12-07 15:45:00;waterTemp;6.5
2021-12-07 16:00:00;waterTemp;6.5
2021-12-07 16:15:00;waterTemp;6.5
2021-12-07 16:30:00;waterTemp;6.5
2021-12-07 16:45:00;waterTemp;6.5
2021-12-07 17:00:00;waterTemp;6.5
2021-12-07 17:15:00;waterTemp;6.5
2021-12-07 17:30:00;waterTemp;6.5
2021-12-07 17:45:00;waterTemp;6.5
2021-12-07 18:00:00;waterTemp;6.5
2021-12-07 18:15:00;waterTemp;6.5
2021-12-07 18:30:00;waterTemp;6.5
2021-12-07 18:45:00;waterTemp;6.5
2021-12-07 19:00:00;waterTemp;6.5
2021-12-07 19:15:00;waterTemp;6.5
2021-12-07 19:30:00;waterTemp;6.5
2021-12-07 19:45:00;waterTemp;6.5
2021-12-07 20:00:00;waterTemp;6.5
2021-12-07 20:15:00;waterTemp;6.5
2021-12-07 20:30:00;waterTemp;6.5
2021-12-07 20:45:00;waterTemp;6.5
2021-12-07 21:00:00;waterTemp;6.5
2021-12-07 21:15:00;waterTemp;6.5341773
2021-12-07 21:30:00;waterTemp;6.5165925
2021-12-07 21:45:00;waterTemp;6.5500841
2021-12-07 22:00:00;waterTemp;6.5165701
2021-12-07 22:15:00;waterTemp;6.5666389
2021-12-07 22:30:00;waterTemp;6.5666633
2021-12-07 22:45:00;waterTemp;6.5666633
2021-12-07 23:00:00;waterTemp;6.5999999
2021-12-07 23:15:00;waterTemp;6.5999999
2021-12-07 23:30:00;waterTemp;6.5999999
2021-12-07 23:45:00;waterTemp;6.5999999
2021-12-08 00:00:00;waterTemp;6.5999999
2021-12-08 00:15:00;waterTemp;6.5999999
2021-12-08 00:30:00;waterTemp;6.5999999
2021-12-08 00:45:00;waterTemp;6.5999999
2021-12-08 01:00:00;waterTemp;6.5999999
2021-12-08 01:15:00;waterTemp;6.5867705
2021-12-08 01:30:00;waterTemp;6.5798774
2021-12-08 01:45:00;waterTemp;6.5876417
2021-12-08 02:00:00;waterTemp;6.5788207
2021-12-08 02:15:00;waterTemp;6.5999999
2021-12-08 02:30:00;waterTemp;6.5878692
2021-12-08 02:45:00;waterTemp;6.5666718
2021-12-08 03:00:00;waterTemp;6.5787606
2021-12-08 03:15:00;waterTemp;6.5888572
2021-12-08 03:30:00;waterTemp;6.5333366
2021-12-08 03:45:00;waterTemp;6.5
2021-12-08 04:00:00;waterTemp;6.5
2021-12-08 04:15:00;waterTemp;6.5
2021-12-08 04:30:00;waterTemp;6.5
2021-12-08 04:45:00;waterTemp;6.5
2021-12-08 05:00:00;waterTemp;6.5
2021-12-08 05:15:00;waterTemp;6.4656472
2021-12-08 05:30:00;waterTemp;6.4333267
2021-12-08 05:45:00;waterTemp;6.4578619
2021-12-08 06:00:00;waterTemp;6.4000001
2021-12-08 06:15:00;waterTemp;6.4000001
2021-12-08 06:30:00;waterTemp;6.4000001
2021-12-08 06:45:00;waterTemp;6.4000001
2021-12-08 07:00:00;waterTemp;6.4000001
2021-12-08 07:15:00;waterTemp;6.4000001
2021-12-08 07:30:00;waterTemp;6.3656483
2021-12-08 07:45:00;waterTemp;6.3666615
2021-12-08 08:00:00;waterTemp;6.3666644
2021-12-08 08:15:00;waterTemp;6.3333268
2021-12-08 08:30:00;waterTemp;6.3666601
2021-12-08 08:45:00;waterTemp;6.366662
2021-12-08 09:00:00;waterTemp;6.3666639
2021-12-08 09:15:00;waterTemp;6.3278604
2021-12-08 09:30:00;waterTemp;6.3333387
2021-12-08 09:45:00;waterTemp;6.3387222
2021-12-08 10:00:00;waterTemp;6.3659983
2021-12-08 10:15:00;waterTemp;6.366663
2021-12-08 10:30:00;waterTemp;6.3622956
2021-12-08 10:45:00;waterTemp;6.3710294
2021-12-08 11:00:00;waterTemp;6.4000001
2021-12-08 11:15:00;waterTemp;6.3628778
2021-12-08 11:30:00;waterTemp;6.3365984
2021-12-08 11:45:00;waterTemp;6.4699249
2021-12-08 12:00:00;waterTemp;6.5731492
2021-12-08 12:15:00;waterTemp;6.772151
2021-12-07 12:45:00;airTemp;10.4
2021-12-07 13:00:00;airTemp;10.4
2021-12-07 13:15:00;airTemp;10.4
2021-12-07 13:30:00;airTemp;10.4
2021-12-07 13:45:00;airTemp;10.4
2021-12-07 14:00:00;airTemp;10.343411
2021-12-07 14:15:00;airTemp;10.220181
2021-12-07 14:30:00;airTemp;10.076772
2021-12-07 14:45:00;airTemp;10.0
2021-12-07 15:00:00;airTemp;9.8668566
2021-12-07 15:15:00;airTemp;9.6999998
2021-12-07 15:30:00;airTemp;9.7333393
2021-12-07 15:45:00;airTemp;9.6999998
2021-12-07 16:00:00;airTemp;9.6999998
2021-12-07 16:15:00;airTemp;9.6456175
2021-12-07 16:30:00;airTemp;9.6666737
2021-12-07 16:45:00;airTemp;9.6000004
2021-12-07 17:00:00;airTemp;9.6000004
2021-12-07 17:15:00;airTemp;9.5124702
2021-12-07 17:30:00;airTemp;9.4460659
2021-12-07 17:45:00;airTemp;9.3999996
2021-12-07 18:00:00;airTemp;9.3133335
2021-12-07 18:15:00;airTemp;9.2467365
2021-12-07 18:30:00;airTemp;9.1467457
2021-12-07 18:45:00;airTemp;9.0666637
2021-12-07 19:00:00;airTemp;9.0467663
2021-12-07 19:15:00;airTemp;9.0
2021-12-07 19:30:00;airTemp;8.9478397
2021-12-07 19:45:00;airTemp;8.9188108
2021-12-07 20:00:00;airTemp;9.0
2021-12-07 20:15:00;airTemp;9.0177698
2021-12-07 20:30:00;airTemp;9.1000004
2021-12-07 20:45:00;airTemp;9.18437
2021-12-07 21:00:00;airTemp;9.2510138
2021-12-07 21:15:00;airTemp;9.3167906
2021-12-07 21:30:00;airTemp;9.3832607
2021-12-07 21:45:00;airTemp;9.5499258
2021-12-07 22:00:00;airTemp;9.6499138
2021-12-07 22:15:00;airTemp;9.6167583
2021-12-07 22:30:00;airTemp;9.5666637
2021-12-07 22:45:00;airTemp;9.6489277
2021-12-07 23:00:00;airTemp;9.7488232
2021-12-07 23:15:00;airTemp;9.8976192
2021-12-07 23:30:00;airTemp;10.0
2021-12-07 23:45:00;airTemp;10.0
2021-12-08 00:00:00;airTemp;10.0
2021-12-08 00:15:00;airTemp;9.9046345
2021-12-08 00:30:00;airTemp;9.7666626
2021-12-08 00:45:00;airTemp;9.7067995
2021-12-08 01:00:00;airTemp;9.5867491
2021-12-08 01:15:00;airTemp;9.486764
2021-12-08 01:30:00;airTemp;9.3867931
2021-12-08 01:45:00;airTemp;9.2542963
2021-12-08 02:00:00;airTemp;9.1545105
2021-12-08 02:15:00;airTemp;9.0878572
2021-12-08 02:30:00;airTemp;9.0666714
2021-12-08 02:45:00;airTemp;8.9878712
2021-12-08 03:00:00;airTemp;8.8879042
2021-12-08 03:15:00;airTemp;8.7555141
2021-12-08 03:30:00;airTemp;8.6889553
2021-12-08 03:45:00;airTemp;8.5556278
2021-12-08 04:00:00;airTemp;8.5
2021-12-08 04:15:00;airTemp;8.4223137
2021-12-08 04:30:00;airTemp;8.32339
2021-12-08 04:45:00;airTemp;8.2234011
2021-12-08 05:00:00;airTemp;8.1234112
2021-12-08 05:15:00;airTemp;8.0567675
2021-12-08 05:30:00;airTemp;7.8823495
2021-12-08 05:45:00;airTemp;7.7157125
2021-12-08 06:00:00;airTemp;7.5578628
2021-12-08 06:15:00;airTemp;7.4578757
2021-12-08 06:30:00;airTemp;7.3247275
2021-12-08 06:45:00;airTemp;7.2179155
2021-12-08 07:00:00;airTemp;7.1666703
2021-12-08 07:15:00;airTemp;6.9846191
2021-12-08 07:30:00;airTemp;6.8656478
2021-12-08 07:45:00;airTemp;6.9399338
2021-12-08 08:00:00;airTemp;6.9267402
2021-12-08 08:15:00;airTemp;6.8666611
2021-12-08 08:30:00;airTemp;7.0197091
2021-12-08 08:45:00;airTemp;7.2788162
2021-12-08 09:00:00;airTemp;7.4388237
2021-12-08 09:15:00;airTemp;7.4666657
2021-12-08 09:30:00;airTemp;7.510911
2021-12-08 09:45:00;airTemp;7.8107939
2021-12-08 10:00:00;airTemp;8.0144777
2021-12-08 10:15:00;airTemp;8.3467035
2021-12-08 10:30:00;airTemp;8.6552238
2021-12-08 10:45:00;airTemp;9.126194
2021-12-08 11:00:00;airTemp;9.9304972
2021-12-08 11:15:00;airTemp;10.523869
2021-12-08 11:30:00;airTemp;11.116363
2021-12-08 11:45:00;airTemp;11.61957
2021-12-08 12:00:00;airTemp;12.216248
2021-12-08 12:15:00;airTemp;12.7152
2021-12-08 22:15:00;waterTemp;3.9335175
2021-12-08 22:30:00;waterTemp;3.9000001
2021-12-08 22:45:00;waterTemp;3.8756375
2021-12-08 23:00:00;waterTemp;3.8
2021-12-08 23:15:00;waterTemp;3.8
2021-12-08 23:30:00;waterTemp;3.8
2021-12-08 23:45:00;waterTemp;3.7767513
2021-12-09 00:00:00;waterTemp;3.7
2021-12-09 00:15:00;waterTemp;3.7
2021-12-09 00:30:00;waterTemp;3.643507
2021-12-09 00:45:00;waterTemp;3.5999999
2021-12-09 01:00:00;waterTemp;3.5999999
2021-12-09 01:15:00;waterTemp;3.5999999
2021-12-09 01:30:00;waterTemp;4.8978333
2021-12-09 01:45:00;waterTemp;5.7916555
2021-12-09 02:00:00;waterTemp;5.1948557
2021-12-09 02:15:00;waterTemp;4.6825953
2021-12-09 02:30:00;waterTemp;5.2368469
2021-12-09 02:45:00;waterTemp;5.7331972
2021-12-09 03:00:00;waterTemp;5.0802355
2021-12-09 03:15:00;waterTemp;4.5536532
2021-12-09 03:30:00;waterTemp;5.131959
2021-12-09 03:45:00;waterTemp;5.7019825
2021-12-09 04:00:00;waterTemp;5.033917
2021-12-09 04:15:00;waterTemp;4.5445127
2021-12-09 04:30:00;waterTemp;5.0825815
2021-12-09 04:45:00;waterTemp;5.6447988
2021-12-09 05:00:00;waterTemp;4.9605093
2021-12-09 05:15:00;waterTemp;4.4629736
2021-12-09 05:30:00;waterTemp;5.0161896
2021-12-09 05:45:00;waterTemp;5.6337709
